"referencia";"cboocupacao2002";"cnae20subclasse";"nome_cbo_ocupacao";"nome_cbo_grandegrupo";"nome_cnae_subclasse";"setor_ibge";"vinculos";"eixo"
"2021";"411010";"7490104";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários";"4 - Serviços";"53";"Geral"
"2021";"411010";"7490199";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente";"4 - Serviços";"9";"Geral"
"2021";"411010";"7500100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades veterinárias";"4 - Serviços";"23";"Geral"
"2021";"411010";"7711000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Locação de automóveis sem condutor";"4 - Serviços";"46";"Geral"
"2021";"411010";"7719599";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Locação de outros meios de transporte não especificados anteriormente, sem condutor";"4 - Serviços";"1";"Geral"
"2021";"411010";"7721700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de equipamentos recreativos e esportivos";"4 - Serviços";"3";"Geral"
"2021";"411010";"7723300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de objetos do vestuário, jóias e acessórios";"4 - Serviços";"3";"Geral"
"2021";"411010";"7729202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de móveis, utensílios e aparelhos de uso doméstico e pessoal; instrumentos musicais";"4 - Serviços";"4";"Geral"
"2021";"411010";"7732201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes";"4 - Serviços";"19";"Geral"
"2021";"411010";"7732202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de andaimes";"4 - Serviços";"3";"Geral"
"2021";"411010";"7733100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de máquinas e equipamentos para escritório";"4 - Serviços";"6";"Geral"
"2021";"411010";"7739002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador";"4 - Serviços";"5";"Geral"
"2021";"411010";"7739003";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de palcos, coberturas e outras estruturas de uso temporário, exceto andaimes";"4 - Serviços";"3";"Geral"
"2021";"411010";"7739099";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador";"4 - Serviços";"13";"Geral"
"2021";"411010";"7740300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Gestão de ativos intangíveis não-financeiros";"4 - Serviços";"20";"Geral"
"2021";"411010";"7810800";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Seleção e agenciamento de mão-de-obra";"4 - Serviços";"84";"Geral"
"2021";"411010";"7820500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Locação de mão-de-obra temporária";"4 - Serviços";"198";"Geral"
"2021";"411010";"7830200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Fornecimento e gestão de recursos humanos para terceiros";"4 - Serviços";"63";"Geral"
"2021";"411010";"7911200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Agências de viagens";"4 - Serviços";"102";"Geral"
"2021";"411010";"7912100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Operadores turísticos";"4 - Serviços";"4";"Geral"
"2021";"411010";"7990200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de reservas e outros serviços de turismo não especificados anteriormente";"4 - Serviços";"7";"Geral"
"2021";"411010";"8011101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de vigilância e segurança privada";"4 - Serviços";"35";"Geral"
"2021";"411010";"8011102";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de adestramento de cães de guarda";"4 - Serviços";"1";"Geral"
"2021";"411010";"8012900";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de transporte de valores";"4 - Serviços";"14";"Geral"
"2021";"411010";"8020000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de monitoramento de sistemas de segurança";"4 - Serviços";"27";"Geral"
"2021";"411010";"8111700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços combinados para apoio a edifícios, exceto condomínios prediais";"4 - Serviços";"7";"Geral"
"2021";"411010";"8112500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Condomínios prediais";"4 - Serviços";"206";"Geral"
"2021";"411010";"8121400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Limpeza em prédios e em domicílios";"4 - Serviços";"141";"Geral"
"2021";"411010";"8122200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Imunização e controle de pragas urbanas";"4 - Serviços";"15";"Geral"
"2021";"411010";"8129000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de limpeza não especificadas anteriormente";"4 - Serviços";"9";"Geral"
"2021";"411010";"8130300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades paisagísticas";"5 - Agropecuária";"2";"Geral"
"2021";"411010";"8211300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços combinados de escritório e apoio administrativo";"4 - Serviços";"1463";"Geral"
"2021";"411010";"8219901";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Fotocópias";"4 - Serviços";"9";"Geral"
"2021";"411010";"8219999";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente";"4 - Serviços";"124";"Geral"
"2021";"411010";"8220200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de teleatendimento";"4 - Serviços";"175";"Geral"
"2021";"411010";"8230001";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de organização de feiras, congressos, exposições e festas";"4 - Serviços";"45";"Geral"
"2021";"411010";"8230002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Casas de festas e eventos";"4 - Serviços";"8";"Geral"
"2021";"411010";"8291100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de cobrança e informações cadastrais";"4 - Serviços";"119";"Geral"
"2021";"411010";"8292000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Envasamento e empacotamento sob contrato";"4 - Serviços";"6";"Geral"
"2021";"411010";"8299701";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Medição de consumo de energia elétrica, gás e água";"4 - Serviços";"1";"Geral"
"2021";"411010";"8299704";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Leiloeiros independentes";"4 - Serviços";"2";"Geral"
"2021";"411010";"8299706";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Casas lotéricas";"4 - Serviços";"4";"Geral"
"2021";"411010";"8299707";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Salas de acesso à internet";"4 - Serviços";"1";"Geral"
"2021";"411010";"8299799";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente";"4 - Serviços";"202";"Geral"
"2021";"411010";"8411600";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Administração pública em geral";"4 - Serviços";"43700";"Geral"
"2021";"411010";"8412400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais";"4 - Serviços";"48";"Geral"
"2021";"411010";"8413200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Regulação das atividades econômicas";"4 - Serviços";"55";"Geral"
"2021";"411010";"8421300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Relações exteriores";"4 - Serviços";"572";"Geral"
"2021";"411010";"8422100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Defesa";"4 - Serviços";"678";"Geral"
"2021";"411010";"8423000";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Justiça";"4 - Serviços";"6045";"Geral"
"2021";"411010";"8424800";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Segurança e ordem pública";"4 - Serviços";"291";"Geral"
"2021";"411010";"8511200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação infantil - creche";"4 - Serviços";"84";"Geral"
"2021";"411010";"8512100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação infantil - pré-escola";"4 - Serviços";"125";"Geral"
"2021";"411010";"8513900";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino fundamental";"4 - Serviços";"264";"Geral"
"2021";"411010";"8520100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino médio";"4 - Serviços";"150";"Geral"
"2021";"411010";"8531700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação superior - graduação";"4 - Serviços";"522";"Geral"
"2021";"411010";"8532500";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação superior - graduação e pós-graduação";"4 - Serviços";"701";"Geral"
"2021";"411010";"8533300";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação superior - pós-graduação e extensão";"4 - Serviços";"48";"Geral"
"2021";"411010";"8541400";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação profissional de nível técnico";"4 - Serviços";"39";"Geral"
"2021";"411010";"8542200";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Educação profissional de nível tecnológico";"4 - Serviços";"29";"Geral"
"2021";"411010";"8550301";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Administração de caixas escolares";"4 - Serviços";"1";"Geral"
"2021";"411010";"8550302";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de apoio à educação, exceto caixas escolares";"4 - Serviços";"89";"Geral"
"2021";"411010";"8591100";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino de esportes";"4 - Serviços";"8";"Geral"
"2021";"411010";"8592901";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino de dança";"4 - Serviços";"1";"Geral"
"2021";"411010";"8592903";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino de música";"4 - Serviços";"2";"Geral"
"2021";"411010";"8592999";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino de arte e cultura não especificado anteriormente";"4 - Serviços";"2";"Geral"
"2021";"411010";"8593700";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Ensino de idiomas";"4 - Serviços";"72";"Geral"
"2021";"411010";"8599601";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Formação de condutores";"4 - Serviços";"10";"Geral"
"2021";"411010";"8599602";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cursos de pilotagem";"4 - Serviços";"1";"Geral"
"2021";"411010";"8599603";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Treinamento em informática";"4 - Serviços";"8";"Geral"
"2021";"411010";"8599604";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Treinamento em desenvolvimento profissional e gerencial";"4 - Serviços";"202";"Geral"
"2021";"411010";"8599605";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Cursos preparatórios para concursos";"4 - Serviços";"45";"Geral"
"2021";"411010";"8599699";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Outras atividades de ensino não especificadas anteriormente";"4 - Serviços";"437";"Geral"
"2021";"411010";"8610101";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências";"4 - Serviços";"1026";"Geral"
"2021";"411010";"8610102";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências";"4 - Serviços";"967";"Geral"
"2021";"411010";"8621601";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"UTI móvel";"4 - Serviços";"3";"Geral"
"2021";"411010";"8630501";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos";"4 - Serviços";"78";"Geral"
"2021";"411010";"8630502";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividade médica ambulatorial com recursos para realização de exames complementares";"4 - Serviços";"199";"Geral"
"2021";"411010";"8630503";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividade médica ambulatorial restrita a consultas";"4 - Serviços";"172";"Geral"
"2021";"411010";"8630504";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividade odontológica";"4 - Serviços";"164";"Geral"
"2021";"411010";"8630506";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de vacinação e imunização humana";"4 - Serviços";"2";"Geral"
"2021";"411010";"8630507";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de reprodução humana assistida";"4 - Serviços";"6";"Geral"
"2021";"411010";"8630599";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de atenção ambulatorial não especificadas anteriormente";"4 - Serviços";"10";"Geral"
"2021";"411010";"8640201";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Laboratórios de anatomia patológica e citológica";"4 - Serviços";"80";"Geral"
"2021";"411010";"8640202";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Laboratórios clínicos";"4 - Serviços";"157";"Geral"
"2021";"411010";"8640203";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de diálise e nefrologia";"4 - Serviços";"25";"Geral"
"2021";"411010";"8640205";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia";"4 - Serviços";"69";"Geral"
"2021";"411010";"8640206";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de ressonância magnética";"4 - Serviços";"8";"Geral"
"2021";"411010";"8640207";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética";"4 - Serviços";"47";"Geral"
"2021";"411010";"8640209";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos";"4 - Serviços";"3";"Geral"
"2021";"411010";"8640210";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de quimioterapia";"4 - Serviços";"25";"Geral"
"2021";"411010";"8640211";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de radioterapia";"4 - Serviços";"1";"Geral"
"2021";"411010";"8640212";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Serviços de hemoterapia";"4 - Serviços";"1";"Geral"
"2021";"411010";"8640299";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente";"4 - Serviços";"4";"Geral"
"2021";"411010";"8650001";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de enfermagem";"4 - Serviços";"27";"Geral"
"2021";"411010";"8650002";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de profissionais da nutrição";"4 - Serviços";"3";"Geral"
"2021";"411010";"8650003";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de psicologia e psicanálise";"4 - Serviços";"43";"Geral"
"2021";"411010";"8650004";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de fisioterapia";"4 - Serviços";"65";"Geral"
"2021";"411010";"8650005";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de terapia ocupacional";"4 - Serviços";"9";"Geral"
"2021";"411010";"8650006";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de fonoaudiologia";"4 - Serviços";"9";"Geral"
"2021";"411010";"8650099";"Assistente administrativo";"4 - TRABALHADORES DE SERVIÇOS ADMINISTRATIVOS";"Atividades de profissionais da área de saúde não especificadas anteriormente";"4 - Serviços";"19";"Geral"
