"cboocupacao2002";"nome_cbo_ocupacao";"cbo_grande_grupo";"cbo_subgrupo_principal";"cbo_subgrupo";"cbo_familia";"nome_cbo_grandegrupo";"nome_cbo_subgrupo_principal";"nome_cbo_subgrupo";"nome_cbo_familia"
"784205";"Alimentador de linha de produção";"7";"78";"784";"7842";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DE FUNÇÕES TRANSVERSAIS";"EMBALADORES E ALIMENTADORES DE PRODUÇÃO";"Alimentadores de linhas de produção"
"791105";"Artesão bordador";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791110";"Artesão ceramista";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791115";"Artesão com material reciclável";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791120";"Artesão confeccionador de biojóias e ecojóias";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791125";"Artesão do couro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791130";"Artesão escultor";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791135";"Artesão moveleiro (exceto reciclado)";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791140";"Artesão tecelão";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791145";"Artesão trançador";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791150";"Artesão crocheteiro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791155";"Artesão tricoteiro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"791160";"Artesão rendeiro";"7";"79";"791";"7911";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES DO ARTESANATO";"TRABALHADORES DO ARTESANATO URBANO E RURAL";"Artesãos"
"810105";"Mestre (indústria petroquímica e carboquímica)";"8";"81";"810";"8101";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias químicas, petroquímicas e afins"
"810110";"Mestre de produção química";"8";"81";"810";"8101";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias químicas, petroquímicas e afins"
"810205";"Mestre (indústria de borracha e plástico)";"8";"81";"810";"8102";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias de transformação de plásticos e borrachas"
"810305";"Mestre de produção farmacêutica";"8";"81";"810";"8103";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"SUPERVISORES DE PRODUÇÃO, EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Supervisores de produção em indústrias de produtos farmacêuticos, cosméticos e afins"
"811005";"Operador de processos químicos e petroquímicos";"8";"81";"811";"8110";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores polivalentes de equipamentos em indústrias químicas, petroquímicas e afins"
"811010";"Operador de sala de controle de instalações químicas, petroquímicas e afins";"8";"81";"811";"8110";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores polivalentes de equipamentos em indústrias químicas, petroquímicas e afins"
"811105";"Moleiro (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811110";"Operador de máquina misturadeira (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811115";"Operador de britadeira (tratamentos químicos e afins)";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811120";"Operador de concentração";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811125";"Trabalhador da fabricação de resinas e vernizes";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811130";"Trabalhador de fabricação de tintas";"8";"81";"811";"8111";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de moagem e mistura de materiais (tratamentos químicos e afins)"
"811205";"Operador de calcinação (tratamento químico e afins)";"8";"81";"811";"8112";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de calcinação e de tratamentos químicos de materiais radioativos"
"811215";"Operador de tratamento químico de materiais radioativos";"8";"81";"811";"8112";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de calcinação e de tratamentos químicos de materiais radioativos"
"811305";"Operador de centrifugadora (tratamentos químicos e afins)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811310";"Operador de exploração de petróleo";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811315";"Operador de filtro de secagem (mineração)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811320";"Operador de filtro de tambor rotativo (tratamentos químicos e afins)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811325";"Operador de filtro-esteira (mineração)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811330";"Operador de filtro-prensa (tratamentos químicos e afins)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811335";"Operador de filtros de parafina (tratamentos químicos e afins)";"8";"81";"811";"8113";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de filtragem e separação"
"811405";"Destilador de madeira";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811410";"Destilador de produtos químicos (exceto petróleo)";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811415";"Operador de alambique de funcionamento contínuo (produtos químicos, exceto petróleo)";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811420";"Operador de aparelho de reação e conversão (produtos químicos, exceto petróleo)";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811425";"Operador de equipamento de destilação de álcool";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811430";"Operador de evaporador na destilação";"8";"81";"811";"8114";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de destilação, evaporação e reação"
"811505";"Operador de painel de controle (refinação de petróleo)";"8";"81";"811";"8115";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de produção e refino de petróleo e gás"
"811510";"Operador de transferência e estocagem - na refinação do petróleo";"8";"81";"811";"8115";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de produção e refino de petróleo e gás"
"811605";"Operador de britador de coque";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811610";"Operador de carro de apagamento e coque";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811615";"Operador de destilação e subprodutos de coque";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811620";"Operador de enfornamento e desenfornamento de coque";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811625";"Operador de exaustor (coqueria)";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811630";"Operador de painel de controle";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811635";"Operador de preservação e controle térmico";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811640";"Operador de reator de coque de petróleo";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811645";"Operador de refrigeração (coqueria)";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811650";"Operador de sistema de reversão (coqueria)";"8";"81";"811";"8116";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de equipamentos de coqueificação"
"811705";"Bamburista";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811710";"Calandrista de borracha";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811715";"Confeccionador de pneumáticos";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811725";"Confeccionador de velas por imersão";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811735";"Confeccionador de velas por moldagem";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811745";"Laminador de plástico";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811750";"Moldador de borracha por compressão";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811760";"Moldador de plástico por compressão";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811770";"Moldador de plástico por injeção";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811775";"Trefilador de borracha";"8";"81";"811";"8117";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de instalações e máquinas de produtos plásticos, de borracha e moldadores de parafinas"
"811805";"Operador de máquina de produtos farmacêuticos";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"811810";"Drageador (medicamentos)";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"811815";"Operador de máquina de fabricação de cosméticos";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"811820";"Operador de máquina de fabricação de produtos de higiene e limpeza (sabão, sabonete, detergente, absorvente, fraldas cotonetes e outros)";"8";"81";"811";"8118";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"OPERADORES DE INSTALAÇÕES EM INDÚSTRIAS QUÍMICAS, PETROQUÍMICAS E AFINS";"Operadores de máquinas e instalações de produtos farmacêuticos, cosméticos e afins"
"812105";"Pirotécnico";"8";"81";"812";"8121";"TRABALHADORES DA PRODUÇÃO DE BENS E SERVIÇOS INDUSTRIAIS";"TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS";"TRABALHADORES DA FABRICAÇÃO DE MUNIÇÃO E EXPLOSIVOS QUÍMICOS";"Trabalhadores da fabricação de munição e explosivos químicos"
