"cboocupacao2002";"cnae_classe";"cnae_divisao";"cnae_grupo";"nome_cbo_ocupacao";"nome_cnae_classe";"setor_ibge";"vinculos"
"521115";"10121";"10";"101";"Promotor de vendas";"Abate de suínos, aves e outros pequenos animais";"1 - Indústria";"1"
"521115";"10201";"10";"102";"Promotor de vendas";"Preservação do pescado e fabricação de produtos do pescado";"1 - Indústria";"1"
"521115";"10538";"10";"105";"Promotor de vendas";"Fabricação de sorvetes e outros gelados comestíveis";"1 - Indústria";"4"
"521115";"10643";"10";"106";"Promotor de vendas";"Fabricação de farinha de milho e derivados, exceto óleos de milho";"1 - Indústria";"5"
"521115";"10651";"10";"106";"Promotor de vendas";"Fabricação de amidos e féculas de vegetais e de óleos de milho";"1 - Indústria";"1"
"521115";"10660";"10";"106";"Promotor de vendas";"Fabricação de alimentos para animais";"1 - Indústria";"2"
"521115";"10694";"10";"106";"Promotor de vendas";"Moagem e fabricação de produtos de origem vegetal não especificados anteriormente";"1 - Indústria";"10"
"521115";"10813";"10";"108";"Promotor de vendas";"Torrefação e moagem de café";"1 - Indústria";"29"
"521115";"10911";"10";"109";"Promotor de vendas";"Fabricação de produtos de panificação";"1 - Indústria";"4"
"521115";"10929";"10";"109";"Promotor de vendas";"Fabricação de biscoitos e bolachas";"1 - Indústria";"14"
"521115";"10937";"10";"109";"Promotor de vendas";"Fabricação de produtos derivados do cacau, de chocolates e confeitos";"1 - Indústria";"1"
"521115";"10945";"10";"109";"Promotor de vendas";"Fabricação de massas alimentícias";"1 - Indústria";"55"
"521115";"10996";"10";"109";"Promotor de vendas";"Fabricação de produtos alimentícios não especificados anteriormente";"1 - Indústria";"17"
"521115";"11135";"11";"111";"Promotor de vendas";"Fabricação de malte, cervejas e chopes";"1 - Indústria";"5"
"521115";"11224";"11";"112";"Promotor de vendas";"Fabricação de refrigerantes e de outras bebidas não-alcoólicas";"1 - Indústria";"78"
"521115";"14126";"14";"141";"Promotor de vendas";"Confecção de peças do vestuário, exceto roupas íntimas";"1 - Indústria";"3"
"521115";"18113";"18";"181";"Promotor de vendas";"Impressão de jornais, livros, revistas e outras publicações periódicas";"1 - Indústria";"1"
"521115";"20711";"20";"207";"Promotor de vendas";"Fabricação de tintas, vernizes, esmaltes e lacas";"1 - Indústria";"1"
"521115";"21211";"21";"212";"Promotor de vendas";"Fabricação de medicamentos para uso humano";"1 - Indústria";"55"
"521115";"27406";"27";"274";"Promotor de vendas";"Fabricação de lâmpadas e outros equipamentos de iluminação";"1 - Indústria";"1"
"521115";"31021";"31";"310";"Promotor de vendas";"Fabricação de móveis com predominância de metal";"1 - Indústria";"1"
"521115";"32507";"32";"325";"Promotor de vendas";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"1 - Indústria";"2"
"521115";"41204";"41";"412";"Promotor de vendas";"Construção de edifícios";"2 - Construção Civil";"2"
"521115";"43223";"43";"432";"Promotor de vendas";"Instalações hidráulicas, de sistemas de ventilação e refrigeração";"2 - Construção Civil";"1"
"521115";"43291";"43";"432";"Promotor de vendas";"Obras de instalações em construções não especificadas anteriormente";"2 - Construção Civil";"1"
"521115";"45111";"45";"451";"Promotor de vendas";"Comércio a varejo e por atacado de veículos automotores";"3 - Comércio";"183"
"521115";"45129";"45";"451";"Promotor de vendas";"Representantes comerciais e agentes do comércio de veículos automotores";"3 - Comércio";"1"
"521115";"45200";"45";"452";"Promotor de vendas";"Manutenção e reparação de veículos automotores";"3 - Comércio";"4"
"521115";"45307";"45";"453";"Promotor de vendas";"Comércio de peças e acessórios para veículos automotores";"3 - Comércio";"19"
"521115";"45412";"45";"454";"Promotor de vendas";"Comércio por atacado e a varejo de motocicletas, peças e acessórios";"3 - Comércio";"2"
"521115";"46133";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio de madeira, material de construção e ferragens";"3 - Comércio";"5"
"521115";"46141";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio de máquinas, equipamentos, embarcações e aeronaves";"3 - Comércio";"3"
"521115";"46168";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio de têxteis, vestuário, calçados e artigos de viagem";"3 - Comércio";"1"
"521115";"46176";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio de produtos alimentícios, bebidas e fumo";"3 - Comércio";"29"
"521115";"46184";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio especializado em produtos não especificados anteriormente";"3 - Comércio";"1"
"521115";"46192";"46";"461";"Promotor de vendas";"Representantes comerciais e agentes do comércio de mercadorias em geral não especializado";"3 - Comércio";"14"
"521115";"46231";"46";"462";"Promotor de vendas";"Comércio atacadista de animais vivos, alimentos para animais e matérias-primas agrícolas, exceto café e soja";"3 - Comércio";"16"
"521115";"46311";"46";"463";"Promotor de vendas";"Comércio atacadista de leite e laticínios";"3 - Comércio";"220"
"521115";"46320";"46";"463";"Promotor de vendas";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"3 - Comércio";"21"
"521115";"46338";"46";"463";"Promotor de vendas";"Comércio atacadista de hortifrutigranjeiros";"3 - Comércio";"97"
"521115";"46346";"46";"463";"Promotor de vendas";"Comércio atacadista de carnes, produtos da carne e pescado";"3 - Comércio";"4"
"521115";"46354";"46";"463";"Promotor de vendas";"Comércio atacadista de bebidas";"3 - Comércio";"75"
"521115";"46362";"46";"463";"Promotor de vendas";"Comércio atacadista de produtos do fumo";"3 - Comércio";"1"
"521115";"46371";"46";"463";"Promotor de vendas";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"3 - Comércio";"214"
"521115";"46397";"46";"463";"Promotor de vendas";"Comércio atacadista de produtos alimentícios em geral";"3 - Comércio";"217"
"521115";"46419";"46";"464";"Promotor de vendas";"Comércio atacadista de tecidos, artefatos de tecidos e de armarinho";"3 - Comércio";"1"
"521115";"46427";"46";"464";"Promotor de vendas";"Comércio atacadista de artigos do vestuário e acessórios";"3 - Comércio";"3"
"521115";"46435";"46";"464";"Promotor de vendas";"Comércio atacadista de calçados e artigos de viagem";"3 - Comércio";"5"
"521115";"46443";"46";"464";"Promotor de vendas";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"3 - Comércio";"24"
"521115";"46460";"46";"464";"Promotor de vendas";"Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal";"3 - Comércio";"261"
"521115";"46478";"46";"464";"Promotor de vendas";"Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações";"3 - Comércio";"1"
"521115";"46494";"46";"464";"Promotor de vendas";"Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente";"3 - Comércio";"40"
"521115";"46524";"46";"465";"Promotor de vendas";"Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação";"3 - Comércio";"1"
"521115";"46630";"46";"466";"Promotor de vendas";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"3 - Comércio";"2"
"521115";"46648";"46";"466";"Promotor de vendas";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"3 - Comércio";"2"
"521115";"46729";"46";"467";"Promotor de vendas";"Comércio atacadista de ferragens e ferramentas";"3 - Comércio";"3"
"521115";"46737";"46";"467";"Promotor de vendas";"Comércio atacadista de material elétrico";"3 - Comércio";"2"
"521115";"46796";"46";"467";"Promotor de vendas";"Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral";"3 - Comércio";"7"
"521115";"46869";"46";"468";"Promotor de vendas";"Comércio atacadista de papel e papelão em bruto e de embalagens";"3 - Comércio";"14"
"521115";"46915";"46";"469";"Promotor de vendas";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"3 - Comércio";"115"
"521115";"46931";"46";"469";"Promotor de vendas";"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários";"3 - Comércio";"15"
"521115";"47113";"47";"471";"Promotor de vendas";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados";"3 - Comércio";"51"
"521115";"47121";"47";"471";"Promotor de vendas";"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns";"3 - Comércio";"17"
"521115";"47130";"47";"471";"Promotor de vendas";"Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios";"3 - Comércio";"1"
"521115";"47130";"47";"471";"Promotor de vendas";"Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios";"4 - Serviços";"7"
"521115";"47211";"47";"472";"Promotor de vendas";"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes";"3 - Comércio";"12"
"521115";"47211";"47";"472";"Promotor de vendas";"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes";"4 - Serviços";"1"
"521115";"47237";"47";"472";"Promotor de vendas";"Comércio varejista de bebidas";"3 - Comércio";"3"
"521115";"47245";"47";"472";"Promotor de vendas";"Comércio varejista de hortifrutigranjeiros";"3 - Comércio";"12"
"521115";"47296";"47";"472";"Promotor de vendas";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo";"3 - Comércio";"13"
"521115";"47318";"47";"473";"Promotor de vendas";"Comércio varejista de combustíveis para veículos automotores";"3 - Comércio";"1"
"521115";"47415";"47";"474";"Promotor de vendas";"Comércio varejista de tintas e materiais para pintura";"3 - Comércio";"3"
"521115";"47423";"47";"474";"Promotor de vendas";"Comércio varejista de material elétrico";"3 - Comércio";"2"
"521115";"47440";"47";"474";"Promotor de vendas";"Comércio varejista de ferragens, madeira e materiais de construção";"3 - Comércio";"15"
"521115";"47512";"47";"475";"Promotor de vendas";"Comércio varejista especializado de equipamentos e suprimentos de informática";"3 - Comércio";"2"
"521115";"47521";"47";"475";"Promotor de vendas";"Comércio varejista especializado de equipamentos de telefonia e comunicação";"3 - Comércio";"2"
"521115";"47539";"47";"475";"Promotor de vendas";"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo";"3 - Comércio";"1"
"521115";"47547";"47";"475";"Promotor de vendas";"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação";"3 - Comércio";"3"
"521115";"47563";"47";"475";"Promotor de vendas";"Comércio varejista especializado de instrumentos musicais e acessórios";"3 - Comércio";"1"
"521115";"47598";"47";"475";"Promotor de vendas";"Comércio varejista de artigos de uso doméstico não especificados anteriormente";"3 - Comércio";"6"
"521115";"47610";"47";"476";"Promotor de vendas";"Comércio varejista de livros, jornais, revistas e papelaria";"3 - Comércio";"7"
"521115";"47636";"47";"476";"Promotor de vendas";"Comércio varejista de artigos recreativos e esportivos";"3 - Comércio";"8"
"521115";"47717";"47";"477";"Promotor de vendas";"Comércio varejista de produtos farmacêuticos para uso humano e veterinário";"3 - Comércio";"17"
"521115";"47725";"47";"477";"Promotor de vendas";"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal";"3 - Comércio";"24"
"521115";"47741";"47";"477";"Promotor de vendas";"Comércio varejista de artigos de óptica";"3 - Comércio";"1"
"521115";"47814";"47";"478";"Promotor de vendas";"Comércio varejista de artigos do vestuário e acessórios";"3 - Comércio";"4"
"521115";"47822";"47";"478";"Promotor de vendas";"Comércio varejista de calçados e artigos de viagem";"3 - Comércio";"1"
"521115";"47890";"47";"478";"Promotor de vendas";"Comércio varejista de outros produtos novos não especificados anteriormente";"3 - Comércio";"20"
"521115";"49302";"49";"493";"Promotor de vendas";"Transporte rodoviário de carga";"4 - Serviços";"48"
"521115";"52117";"52";"521";"Promotor de vendas";"Armazenamento";"4 - Serviços";"5"
"521115";"53202";"53";"532";"Promotor de vendas";"Atividades de malote e de entrega";"4 - Serviços";"7"
"521115";"55108";"55";"551";"Promotor de vendas";"Hotéis e similares";"4 - Serviços";"8"
"521115";"56112";"56";"561";"Promotor de vendas";"Restaurantes e outros estabelecimentos de serviços de alimentação e bebidas";"4 - Serviços";"4"
"521115";"56201";"56";"562";"Promotor de vendas";"Serviços de catering, bufê e outros serviços de comida preparada";"1 - Indústria";"4"
"521115";"58221";"58";"582";"Promotor de vendas";"Edição integrada à impressão de jornais";"1 - Indústria";"11"
"521115";"60101";"60";"601";"Promotor de vendas";"Atividades de rádio";"4 - Serviços";"2"
"521115";"61108";"61";"611";"Promotor de vendas";"Telecomunicações por fio";"4 - Serviços";"4"
"521115";"61906";"61";"619";"Promotor de vendas";"Outras atividades de telecomunicações";"4 - Serviços";"20"
"521115";"62023";"62";"620";"Promotor de vendas";"Desenvolvimento e licenciamento de programas de computador customizáveis";"4 - Serviços";"2"
"521115";"62031";"62";"620";"Promotor de vendas";"Desenvolvimento e licenciamento de programas de computador não-customizáveis";"4 - Serviços";"1"
"521115";"63194";"63";"631";"Promotor de vendas";"Portais, provedores de conteúdo e outros serviços de informação na internet";"4 - Serviços";"26"
"521115";"65111";"65";"651";"Promotor de vendas";"Seguros de vida";"4 - Serviços";"1"
